frame,timestamp,nose_x,nose_y,nose_z,nose_visibility,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_visibility,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_visibility,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_visibility,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_visibility,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_visibility,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_visibility,left_hip_x,left_hip_y,left_hip_z,left_hip_visibility,right_hip_x,right_hip_y,right_hip_z,right_hip_visibility,left_knee_x,left_knee_y,left_knee_z,left_knee_visibility,right_knee_x,right_knee_y,right_knee_z,right_knee_visibility,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_visibility,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_visibility,left_foot_x,left_foot_y,left_foot_z,left_foot_visibility,right_foot_x,right_foot_y,right_foot_z,right_foot_visibility
0,0.0,0.5603840947151184,0.3035008907318115,-0.17543956637382507,0.9368385672569275,0.6039723753929138,0.35402029752731323,-0.1470942199230194,0.9987190365791321,0.5582168102264404,0.3817509114742279,-0.06052817031741142,0.9990734457969666,0.5803281664848328,0.35458582639694214,-0.2414543330669403,0.5558234453201294,0.5170106887817383,0.3930722177028656,-0.1378195732831955,0.8062436580657959,0.523381233215332,0.3677940368652344,-0.301552414894104,0.4729607403278351,0.4851735532283783,0.37618640065193176,-0.28023234009742737,0.8437299728393555,0.6164730787277222,0.5563853979110718,-0.027652302756905556,0.9968673586845398,0.5896416306495667,0.5556291937828064,0.027369877323508263,0.9984508156776428,0.5417784452438354,0.5500586032867432,-0.04849507659673691,0.5918482542037964,0.5191416144371033,0.54179847240448,-0.11596280336380005,0.6185802221298218,0.5305752158164978,0.6793807744979858,0.039996009320020676,0.5108991861343384,0.5187116861343384,0.6871068477630615,-0.04375961795449257,0.48720860481262207,0.5187588930130005,0.7252478003501892,-0.014988435432314873,0.5279659628868103,0.49265629053115845,0.7678358554840088,-0.09795229136943817,0.45964691042900085
1,0.03333333333333333,0.5170665979385376,0.2006714642047882,-0.2524360120296478,0.94279944896698,0.5628458261489868,0.24044959247112274,-0.15037325024604797,0.9988405704498291,0.47913217544555664,0.22269876301288605,-0.06734716892242432,0.9991401433944702,0.5765023231506348,0.3399563133716583,-0.19759297370910645,0.5964022874832153,0.4595344066619873,0.30921903252601624,-0.13755394518375397,0.8154242038726807,0.5237097144126892,0.36283445358276367,-0.286892294883728,0.5210798382759094,0.4769517779350281,0.36357882618904114,-0.2855297029018402,0.8547773957252502,0.5512741804122925,0.4453781843185425,-0.023774148896336555,0.9971478581428528,0.5212417244911194,0.470926970243454,0.023563383147120476,0.9985671639442444,0.5330655574798584,0.5336007475852966,-0.09128354489803314,0.6103559136390686,0.5083090662956238,0.5323774814605713,-0.06247155740857124,0.6137760281562805,0.5260541439056396,0.6757742166519165,0.007596881128847599,0.5435167551040649,0.5110573768615723,0.6671818494796753,0.03456534072756767,0.5160413384437561,0.5152232050895691,0.74226975440979,-0.0704292356967926,0.5598175525665283,0.5040243268013,0.730916440486908,-0.033799707889556885,0.4907686710357666
2,0.06666666666666667,0.5125926733016968,0.19639191031455994,-0.48027533292770386,0.9485155940055847,0.5597259998321533,0.23185588419437408,-0.3153267502784729,0.998955249786377,0.4743901193141937,0.2116210162639618,-0.2513341009616852,0.999224841594696,0.5749415159225464,0.33883047103881836,-0.30150991678237915,0.6331827640533447,0.4551084041595459,0.2994837760925293,-0.2407538890838623,0.8257304430007935,0.5203906893730164,0.36674341559410095,-0.3589984178543091,0.5523662567138672,0.4753221869468689,0.36302274465560913,-0.35180747509002686,0.857059121131897,0.5446361899375916,0.39553502202033997,-0.0208502896130085,0.9974216818809509,0.503360390663147,0.3918576240539551,0.020712852478027344,0.9987006187438965,0.5307999849319458,0.5337948799133301,-0.0492672473192215,0.6104137897491455,0.50605708360672,0.5229105353355408,0.013038340024650097,0.5941882729530334,0.5219001770019531,0.682286262512207,0.07804788649082184,0.5518138408660889,0.5091997385025024,0.6525907516479492,0.18105505406856537,0.5126105546951294,0.511022686958313,0.7422773838043213,-0.044795457273721695,0.5695081353187561,0.5055513381958008,0.7106283903121948,0.09996534883975983,0.493364155292511
3,0.1,0.5123673677444458,0.19748839735984802,-0.41960209608078003,0.9536582231521606,0.5591322183609009,0.22869530320167542,-0.23368839919567108,0.9990583062171936,0.4721647799015045,0.21725338697433472,-0.21574530005455017,0.9993002414703369,0.5766885280609131,0.3342067301273346,-0.2440682351589203,0.6659156084060669,0.4557003080844879,0.3022862672805786,-0.21266114711761475,0.8370267748832703,0.5214935541152954,0.36374351382255554,-0.34900981187820435,0.590553879737854,0.4770511984825134,0.3687742352485657,-0.31552889943122864,0.8661066293716431,0.5430305004119873,0.401883989572525,-0.013836880214512348,0.9976517558097839,0.5031644105911255,0.40014907717704773,0.01375500112771988,0.998806357383728,0.5307509303092957,0.541718602180481,-0.04827825352549553,0.5978754162788391,0.5057151317596436,0.5287147760391235,-0.02954293228685856,0.5851080417633057,0.5167227983474731,0.6926215291023254,-0.0019008038798347116,0.5694500207901001,0.5096721053123474,0.6786295175552368,0.015482945367693901,0.5321893692016602,0.5133751034736633,0.7385185360908508,-0.12542936205863953,0.5926567912101746,0.5103697180747986,0.7243441343307495,-0.10477636754512787,0.5175970792770386
4,0.13333333333333333,0.5130462050437927,0.19857211410999298,-0.47189730405807495,0.9582878947257996,0.5593966245651245,0.22834618389606476,-0.27001553773880005,0.9991506338119507,0.47083693742752075,0.22067542374134064,-0.24584254622459412,0.9993691444396973,0.5775159001350403,0.33444732427597046,-0.2781469523906708,0.6917030215263367,0.4620975852012634,0.30969950556755066,-0.2330431491136551,0.8491339683532715,0.5228092670440674,0.3651944398880005,-0.3866971731185913,0.6186792254447937,0.4823548197746277,0.3716053366661072,-0.3362809121608734,0.8776310086250305,0.545269250869751,0.39710304141044617,-0.013349990360438824,0.9978733658790588,0.5026799440383911,0.3983911871910095,0.013178599067032337,0.9989197254180908,0.5302660465240479,0.546845018863678,-0.018357370048761368,0.5773738026618958,0.5056289434432983,0.5448771715164185,-0.06439714133739471,0.6054258346557617,0.5155090093612671,0.6855849623680115,0.09919906407594681,0.5598078966140747,0.5111203193664551,0.7189471125602722,-0.04891359806060791,0.5691664814949036,0.5127426385879517,0.7332479953765869,0.006312885321676731,0.5863444209098816,0.5082506537437439,0.7590494155883789,-0.1720660775899887,0.553770124912262
5,0.16666666666666666,0.5119286775588989,0.20029926300048828,-0.4531501233577728,0.9624508023262024,0.5593541860580444,0.22932077944278717,-0.27849170565605164,0.9992337822914124,0.47219014167785645,0.2182929366827011,-0.2405610978603363,0.9994307160377502,0.5779579877853394,0.3372591733932495,-0.2822341322898865,0.7162837386131287,0.46158355474472046,0.31203728914260864,-0.21692469716072083,0.8564072847366333,0.5231534838676453,0.3709036111831665,-0.37280401587486267,0.6416347026824951,0.4820602834224701,0.37168553471565247,-0.3045085370540619,0.8844780921936035,0.5439701080322266,0.3961278200149536,-0.011827582493424416,0.9980756640434265,0.5014449954032898,0.39681679010391235,0.011634619906544685,0.9990221261978149,0.5303422212600708,0.5442883968353271,-0.013398314826190472,0.5607594847679138,0.5046238899230957,0.5477995872497559,-0.06452710926532745,0.6253498196601868,0.5146982669830322,0.6826159358024597,0.10278443247079849,0.5517775416374207,0.5126281380653381,0.723502516746521,-0.03881780430674553,0.6027246713638306,0.5125215649604797,0.7319396138191223,0.016384370625019073,0.5808069705963135,0.5093641877174377,0.765114426612854,-0.15482661128044128,0.5862318277359009
6,0.2,0.5114378929138184,0.19910727441310883,-0.43623900413513184,0.9661954045295715,0.5592948198318481,0.2295089066028595,-0.2656334638595581,0.999309241771698,0.47229379415512085,0.221901074051857,-0.22510090470314026,0.9994860887527466,0.5786661505699158,0.3357420861721039,-0.27044594287872314,0.7410406470298767,0.4612799286842346,0.3117434084415436,-0.20581038296222687,0.8547561168670654,0.5251154899597168,0.37258341908454895,-0.366818904876709,0.665179967880249,0.48291701078414917,0.37684983015060425,-0.292831689119339,0.8770591616630554,0.5442155599594116,0.40718960762023926,-0.011079947464168072,0.9982647895812988,0.5004290342330933,0.4058433175086975,0.010859141126275063,0.9991180300712585,0.529768168926239,0.5610263347625732,-0.0038203075528144836,0.5613238215446472,0.5017426609992981,0.5563845038414001,-0.06773027032613754,0.6539698839187622,0.5156803131103516,0.674618124961853,0.20151877403259277,0.5257879495620728,0.5116643905639648,0.7272523045539856,-0.03930099681019783,0.6371927857398987,0.5122164487838745,0.7190102338790894,0.15287506580352783,0.556929886341095,0.5050777792930603,0.7687036991119385,-0.14918237924575806,0.6194641590118408
7,0.23333333333333334,0.5113974809646606,0.20167140662670135,-0.4514040946960449,0.9695708751678467,0.5599232912063599,0.23039160668849945,-0.27297350764274597,0.9993775486946106,0.472932904958725,0.22337497770786285,-0.23427638411521912,0.9995366334915161,0.5794664025306702,0.33588704466819763,-0.2749059200286865,0.763271152973175,0.46196895837783813,0.31278228759765625,-0.2112593650817871,0.8564122319221497,0.5243302583694458,0.373535692691803,-0.3733055591583252,0.6860174536705017,0.48399314284324646,0.37915322184562683,-0.2998703420162201,0.8747501969337463,0.5439326763153076,0.4079078137874603,-0.0090519730001688,0.9984352588653564,0.5009952783584595,0.40677425265312195,0.008914949372410774,0.999204695224762,0.5298680067062378,0.5609843134880066,-0.0066143362782895565,0.5603609085083008,0.5024831295013428,0.5564393997192383,-0.06981030106544495,0.6804580688476562,0.516825258731842,0.6695849299430847,0.21333150565624237,0.49730589985847473,0.512480616569519,0.7268168926239014,-0.03281541168689728,0.6679635047912598,0.511716902256012,0.718288242816925,0.1643054187297821,0.5325117111206055,0.5097981691360474,0.7676226496696472,-0.14614714682102203,0.6494278907775879
8,0.26666666666666666,0.5115830302238464,0.20417393743991852,-0.44251424074172974,0.9726088643074036,0.5588668584823608,0.22860270738601685,-0.258043110370636,0.9994392991065979,0.4726155698299408,0.2286767065525055,-0.23142564296722412,0.9995821118354797,0.5807987451553345,0.33237916231155396,-0.2592925727367401,0.7835589051246643,0.46319666504859924,0.3239372968673706,-0.2077849805355072,0.8550147414207458,0.5283071398735046,0.37734562158584595,-0.37114641070365906,0.7057384252548218,0.4873735010623932,0.3856387138366699,-0.2972460389137268,0.8667511940002441,0.5455772280693054,0.4058712422847748,-0.0016500853234902024,0.9985889792442322,0.5024562478065491,0.4060920774936676,0.0015511794481426477,0.999282956123352,0.5297637581825256,0.5642967820167542,-0.008990942500531673,0.5576643943786621,0.5033993124961853,0.5603025555610657,-0.06921600550413132,0.7053661942481995,0.515396237373352,0.6307211518287659,0.23711249232292175,0.4606674015522003,0.513996422290802,0.7301985025405884,-0.03512214496731758,0.6958954334259033,0.5099413394927979,0.6947981715202332,0.19663658738136292,0.4992486536502838,0.5149048566818237,0.7741274237632751,-0.15644845366477966,0.6756408214569092
9,0.3,0.511522650718689,0.20501357316970825,-0.4221293032169342,0.9753411412239075,0.5586918592453003,0.22662724554538727,-0.21347057819366455,0.9994942545890808,0.4729727804660797,0.23306770622730255,-0.1952250450849533,0.999622106552124,0.5811333060264587,0.3301997780799866,-0.20543436706066132,0.8011786937713623,0.4670095443725586,0.3292451798915863,-0.18232882022857666,0.8515350222587585,0.5307086110115051,0.38160446286201477,-0.3141404986381531,0.7222339510917664,0.4888288974761963,0.3894423246383667,-0.27601930499076843,0.8530961275100708,0.5467591285705566,0.415091335773468,-0.00024841027334332466,0.9987270832061768,0.5037306547164917,0.4160195291042328,0.00012898299610242248,0.9993533492088318,0.5303325057029724,0.5715209245681763,-0.011980017647147179,0.5625569820404053,0.503112256526947,0.5692098736763,-0.03415127843618393,0.7268807291984558,0.516472578048706,0.593259334564209,0.24896207451820374,0.42200279235839844,0.5159033536911011,0.7321370244026184,0.020050091668963432,0.7192234396934509,0.5028344392776489,0.64433753490448,0.23289819061756134,0.4627372622489929,0.5158509016036987,0.7759361863136292,-0.08163940906524658,0.6953241229057312
10,0.3333333333333333,0.5127480030059814,0.20707431435585022,-0.3629308342933655,0.9778050780296326,0.5595318675041199,0.2273338884115219,-0.1737259030342102,0.9995442032814026,0.47302302718162537,0.23519529402256012,-0.15154927968978882,0.9996588230133057,0.5814933776855469,0.32561275362968445,-0.1525101363658905,0.8176512122154236,0.4615752696990967,0.32928937673568726,-0.14348851144313812,0.8511381149291992,0.5329545140266418,0.3869698941707611,-0.2431993931531906,0.7435985803604126,0.48976951837539673,0.39242151379585266,-0.23838233947753906,0.846278727054596,0.5463694930076599,0.4204639792442322,-0.0006028778734616935,0.9988501071929932,0.502001166343689,0.4219540059566498,0.00048539525596424937,0.9994164109230042,0.5315500497817993,0.5769179463386536,-0.026097238063812256,0.5553681254386902,0.5034760236740112,0.5745506286621094,-0.014160515740513802,0.7428849935531616,0.5212316513061523,0.5350911617279053,0.24034860730171204,0.3816766142845154,0.5169478058815002,0.7344104051589966,0.035829219967126846,0.7324787378311157,0.5087567567825317,0.5574287176132202,0.2536731958389282,0.42119157314300537,0.5142771005630493,0.7756719589233398,-0.042680785059928894,0.7017263770103455
11,0.36666666666666664,0.5114966630935669,0.20934005081653595,-0.36830535531044006,0.9800227284431458,0.5600072145462036,0.2281767576932907,-0.17781230807304382,0.9995890855789185,0.4721524119377136,0.237385094165802,-0.15565676987171173,0.999691903591156,0.5817540884017944,0.3239985704421997,-0.16135312616825104,0.8329252004623413,0.46122294664382935,0.33464574813842773,-0.1483253538608551,0.8532705903053284,0.5349166989326477,0.3875877857208252,-0.2588254511356354,0.7645019292831421,0.4902309477329254,0.3971324563026428,-0.24316398799419403,0.8453981876373291,0.5462638735771179,0.41929346323013306,-0.0007374529959633946,0.9989615082740784,0.5010471343994141,0.42380163073539734,0.0006049099611118436,0.9994733929634094,0.5319344401359558,0.5787756443023682,-0.034309271723032,0.5565334558486938,0.5038052797317505,0.5772371292114258,-0.012460962869226933,0.7595497965812683,0.5228592157363892,0.5312588810920715,0.24537093937397003,0.34564653038978577,0.5185295343399048,0.7361787557601929,0.04106229171156883,0.7467449307441711,0.514220654964447,0.5576799511909485,0.26459985971450806,0.38411688804626465,0.5124400854110718,0.7761338949203491,-0.03238065913319588,0.7102757096290588
