frame,timestamp,nose_x,nose_y,nose_z,nose_visibility,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_visibility,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_visibility,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_visibility,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_visibility,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_visibility,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_visibility,left_hip_x,left_hip_y,left_hip_z,left_hip_visibility,right_hip_x,right_hip_y,right_hip_z,right_hip_visibility,left_knee_x,left_knee_y,left_knee_z,left_knee_visibility,right_knee_x,right_knee_y,right_knee_z,right_knee_visibility,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_visibility,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_visibility,left_foot_x,left_foot_y,left_foot_z,left_foot_visibility,right_foot_x,right_foot_y,right_foot_z,right_foot_visibility
0,0.0,0.49996668100357056,0.41831180453300476,-0.01431589387357235,0.98786461353302,0.563534140586853,0.47666922211647034,0.01815647818148136,0.9983320236206055,0.48388609290122986,0.48303505778312683,0.05204959586262703,0.9982426166534424,0.5783095359802246,0.5873849987983704,-0.007166280411183834,0.7475552558898926,0.4630202651023865,0.5579419732093811,0.01712806150317192,0.7446115612983704,0.5686903595924377,0.623660683631897,-0.06777995079755783,0.6885897517204285,0.49561578035354614,0.562745213508606,-0.06426336616277695,0.7111347317695618,0.553270161151886,0.6924256682395935,-0.009828208014369011,0.9796115756034851,0.5064796209335327,0.6952702403068542,0.009660638868808746,0.9865898489952087,0.5513525009155273,0.839542806148529,-0.0010617263615131378,0.394962877035141,0.5059051513671875,0.8466825485229492,0.02467607706785202,0.312372088432312,0.5696197152137756,1.0052199363708496,0.10750242322683334,0.255235493183136,0.5110265612602234,0.9861395359039307,0.10277701914310455,0.23402807116508484,0.561928391456604,1.056908130645752,0.04513924941420555,0.339887410402298,0.5168634653091431,1.0264962911605835,0.04522473365068436,0.2392044961452484
1,0.03333333333333333,0.48966294527053833,0.44326111674308777,-0.028176570311188698,0.9793639779090881,0.5528027415275574,0.4869897961616516,0.006146871950477362,0.9969660043716431,0.4834956228733063,0.49781253933906555,0.053592879325151443,0.9967136979103088,0.5747207999229431,0.5633754134178162,-0.027140403166413307,0.6954832077026367,0.47000032663345337,0.5299428701400757,0.07287955284118652,0.6947283148765564,0.5699220895767212,0.5687673687934875,-0.0967312604188919,0.625605046749115,0.5031944513320923,0.5217259526252747,0.06375769525766373,0.6500833034515381,0.5461853742599487,0.6890446543693542,-0.011186840943992138,0.960407555103302,0.5030714869499207,0.6933280825614929,0.01098184660077095,0.9709988832473755,0.5494683980941772,0.827069103717804,-0.011262219399213791,0.35614660382270813,0.4986218810081482,0.8427931070327759,0.0384843535721302,0.281903475522995,0.5700386762619019,0.9906198382377625,0.07326605170965195,0.23003099858760834,0.5030537843704224,0.9700559973716736,0.13752464950084686,0.210877925157547,0.5614051222801208,1.0392674207687378,0.0076982611790299416,0.30616262555122375,0.503986656665802,1.0098968744277954,0.09431483596563339,0.2154809981584549
2,0.06666666666666667,0.5182913541793823,0.4523564279079437,-0.06973753124475479,0.9324843287467957,0.5559870004653931,0.4939095079898834,-0.02816951274871826,0.9920529723167419,0.4899410307407379,0.5072294473648071,-0.023445356637239456,0.9928870797157288,0.5746193528175354,0.545713484287262,-0.050168536603450775,0.6405456066131592,0.4718976616859436,0.5153566002845764,-0.03506803885102272,0.6677162051200867,0.5769314765930176,0.5440506339073181,-0.10489688813686371,0.5700064897537231,0.5030561685562134,0.49161627888679504,-0.04510273411870003,0.6129583716392517,0.5453609824180603,0.6603599786758423,0.0016005741199478507,0.952535092830658,0.5027065277099609,0.671871542930603,-0.0018172578420490026,0.963963508605957,0.5574760437011719,0.8207327723503113,0.041264161467552185,0.3206718862056732,0.5004223585128784,0.8407496809959412,0.012135777622461319,0.2541100084781647,0.5755019783973694,0.973394513130188,0.13535331189632416,0.2071850746870041,0.5046194791793823,0.9485362768173218,0.1355442851781845,0.19005730748176575,0.571151614189148,1.029100775718689,0.0903678685426712,0.2756894826889038,0.5052209496498108,0.9854243993759155,0.10844855010509491,0.19411584734916687
3,0.1,0.4988899827003479,0.4337369203567505,-0.031687796115875244,0.8734670281410217,0.5486537218093872,0.4877707064151764,0.009530311450362206,0.9853249192237854,0.4847694933414459,0.4970459043979645,0.026674315333366394,0.9888302683830261,0.5710257291793823,0.5432112216949463,-0.007341069635003805,0.5805486440658569,0.46218985319137573,0.5022220611572266,0.024646690115332603,0.6220793128013611,0.5711155533790588,0.5434003472328186,-0.04937861114740372,0.5139524936676025,0.4851253628730774,0.46306610107421875,0.015008531510829926,0.5655734539031982,0.5386884808540344,0.6614435315132141,-0.002481397008523345,0.9449384212493896,0.4979872703552246,0.6701987981796265,0.0022836183197796345,0.959678053855896,0.5549955368041992,0.8058891892433167,0.045174263417720795,0.2888476550579071,0.4959600567817688,0.8036935329437256,0.05894533917307854,0.229072704911232,0.5753573179244995,0.9357835650444031,0.14104416966438293,0.18674278259277344,0.5006409287452698,0.9109318256378174,0.17574907839298248,0.17133860290050507,0.5696574449539185,0.9903955459594727,0.09443981945514679,0.24833928048610687,0.4974055886268616,0.9507604837417603,0.147089883685112,0.1749185025691986
4,0.13333333333333333,0.49507102370262146,0.4299853444099426,-0.029258301481604576,0.8220778703689575,0.5449534058570862,0.48389092087745667,-0.0053770095109939575,0.9836552143096924,0.478188693523407,0.4911975562572479,0.02560369111597538,0.9866616129875183,0.5720878839492798,0.5537883639335632,-0.00887911394238472,0.5307540893554688,0.46265459060668945,0.5073153376579285,0.04781627655029297,0.5721714496612549,0.5715041160583496,0.5689645409584045,-0.03505625203251839,0.46455517411231995,0.4927988648414612,0.5338656306266785,0.05274539068341255,0.5174846053123474,0.5347006916999817,0.672440230846405,-0.00821448490023613,0.9394382834434509,0.4922381043434143,0.6754767298698425,0.008048264309763908,0.9533564448356628,0.5504636168479919,0.803887665271759,0.03587199002504349,0.260601282119751,0.4913014769554138,0.8057937026023865,0.09852823615074158,0.2065800428390503,0.5705823302268982,0.9377628564834595,0.1519148051738739,0.16844505071640015,0.49186602234840393,0.9097169637680054,0.23385731875896454,0.15447576344013214,0.5593148469924927,0.9910348057746887,0.10572554171085358,0.22374586760997772,0.4867703914642334,0.9457471370697021,0.20667314529418945,0.15761280059814453
5,0.16666666666666666,0.48178544640541077,0.4344199597835541,-0.07575909048318863,0.7961738109588623,0.51958167552948,0.48273056745529175,-0.028589775785803795,0.9841253161430359,0.45092645287513733,0.4882434904575348,-0.012874064967036247,0.9842298626899719,0.5662999153137207,0.545863151550293,-0.04928786680102348,0.5072352886199951,0.4443875849246979,0.5184536576271057,-0.014502858743071556,0.5426032543182373,0.5648396611213684,0.5674247145652771,-0.10663925111293793,0.4297363758087158,0.46996140480041504,0.5412288308143616,-0.03102782927453518,0.48321056365966797,0.5128751397132874,0.6608196496963501,-0.008079671300947666,0.9413589835166931,0.47263962030410767,0.6683169007301331,0.007911022752523422,0.9533635377883911,0.5369518995285034,0.8025699853897095,0.03771310672163963,0.23638202250003815,0.4833097457885742,0.7960935235023499,0.07964290678501129,0.18693311512470245,0.5557360649108887,0.9340707659721375,0.1382296085357666,0.1526137888431549,0.4837101101875305,0.90064537525177,0.23152606189250946,0.13961772620677948,0.5486984848976135,0.9908944964408875,0.09828199446201324,0.20198018848896027,0.4793373942375183,0.9468880295753479,0.218480184674263,0.14219318330287933
6,0.2,0.4754137396812439,0.4414519965648651,-0.11460912227630615,0.7239260673522949,0.5048187971115112,0.47073110938072205,-0.08108413219451904,0.9842833280563354,0.4452560842037201,0.4881161153316498,-0.06840403378009796,0.9766212701797485,0.5206037759780884,0.5443411469459534,-0.07477489113807678,0.49815744161605835,0.4471312165260315,0.5243629217147827,-0.0689740926027298,0.5092886686325073,0.4967878460884094,0.5748203992843628,-0.13100595772266388,0.4103337526321411,0.4667856693267822,0.5649710893630981,-0.053251564502716064,0.44428035616874695,0.49947530031204224,0.6296365261077881,-0.005497951991856098,0.9411554336547852,0.46391716599464417,0.6378754377365112,0.00531262531876564,0.9497859477996826,0.5123721361160278,0.7835800051689148,0.05620083957910538,0.21394096314907074,0.4712630808353424,0.7591142654418945,0.04949629306793213,0.16963863372802734,0.5262875556945801,0.9170702695846558,0.13873304426670074,0.13879507780075073,0.4672578275203705,0.8808310031890869,0.1874748021364212,0.1268070638179779,0.5200374126434326,0.9746794700622559,0.09182332456111908,0.18279887735843658,0.46213045716285706,0.9334664940834045,0.1625012308359146,0.12868042290210724
7,0.23333333333333334,0.47277218103408813,0.4518653452396393,-0.17068038880825043,0.7370603084564209,0.5142027139663696,0.48146215081214905,-0.12388193607330322,0.9855078458786011,0.4495372176170349,0.503726065158844,-0.11277817189693451,0.9769100546836853,0.5426514744758606,0.5822213292121887,-0.14804834127426147,0.5100095272064209,0.4482065737247467,0.5323330163955688,-0.1830097734928131,0.4807751178741455,0.5423978567123413,0.6693499684333801,-0.2051282823085785,0.41754069924354553,0.4620601236820221,0.5235738754272461,-0.2565387785434723,0.46078944206237793,0.5057038068771362,0.6356746554374695,-0.0029843661468476057,0.9457525610923767,0.46744322776794434,0.6410009264945984,0.0028045023791491985,0.9532625079154968,0.5197020769119263,0.7849897742271423,0.057875413447618484,0.19663362205028534,0.466806024312973,0.768894374370575,0.047568581998348236,0.15755777060985565,0.5317506194114685,0.9150452613830566,0.14316727221012115,0.12877672910690308,0.46595945954322815,0.8845564723014832,0.1816120594739914,0.11869920045137405,0.525568962097168,0.9736193418502808,0.10680489242076874,0.167730912566185,0.4614948332309723,0.933998703956604,0.14513711631298065,0.11849009245634079
8,0.26666666666666666,0.4708373546600342,0.4487789273262024,-0.17547115683555603,0.7364241480827332,0.5158290266990662,0.47946789860725403,-0.12501630187034607,0.9862669706344604,0.4524115025997162,0.5013650059700012,-0.11507093906402588,0.976961612701416,0.5472941994667053,0.5707934498786926,-0.15008839964866638,0.4956424832344055,0.44687700271606445,0.5268188714981079,-0.15644854307174683,0.4562186300754547,0.5655643343925476,0.6470642685890198,-0.20523348450660706,0.3956296145915985,0.46140456199645996,0.4878368377685547,-0.1970297396183014,0.4748621881008148,0.5079165697097778,0.6406058669090271,-0.0023793447762727737,0.9503188133239746,0.47063231468200684,0.6484098434448242,0.0021975268609821796,0.9571150541305542,0.5248456001281738,0.7809041142463684,0.07023002207279205,0.17861557006835938,0.4664134383201599,0.7636106610298157,0.06481419503688812,0.14393679797649384,0.5353198051452637,0.9083487391471863,0.14934612810611725,0.11811976134777069,0.46673083305358887,0.869612991809845,0.17301727831363678,0.1090756356716156,0.5305572748184204,0.9693742394447327,0.11464700847864151,0.1526375412940979,0.4627936780452728,0.919281542301178,0.1470663845539093,0.10792548209428787
9,0.3,0.47105351090431213,0.44514143466949463,-0.17284803092479706,0.7345950603485107,0.517504096031189,0.4782819449901581,-0.1189601868391037,0.9869436621665955,0.4529854655265808,0.5014359951019287,-0.10957317054271698,0.9773412346839905,0.5527113676071167,0.566803514957428,-0.14446595311164856,0.48035410046577454,0.4468044638633728,0.5270965099334717,-0.14603637158870697,0.43571168184280396,0.5716453790664673,0.6448109745979309,-0.20343151688575745,0.37453824281692505,0.4624595642089844,0.49899110198020935,-0.19070516526699066,0.49358564615249634,0.5104245543479919,0.6440176367759705,-0.0023566666059195995,0.9538806676864624,0.47257256507873535,0.6497891545295715,0.0021775830537080765,0.9601402878761292,0.528384804725647,0.7821645736694336,0.07276184856891632,0.16187626123428345,0.47137969732284546,0.7674450278282166,0.06701172888278961,0.13095723092556,0.5393772721290588,0.9048547744750977,0.15892931818962097,0.10755985975265503,0.471083402633667,0.8658427000045776,0.17438411712646484,0.09939322620630264,0.5337709188461304,0.9642472267150879,0.1272543966770172,0.13835589587688446,0.46839484572410583,0.9121867418289185,0.1569710671901703,0.09788291901350021
