frame,timestamp,nose_x,nose_y,nose_z,nose_visibility,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_visibility,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_visibility,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_visibility,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_visibility,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_visibility,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_visibility,left_hip_x,left_hip_y,left_hip_z,left_hip_visibility,right_hip_x,right_hip_y,right_hip_z,right_hip_visibility,left_knee_x,left_knee_y,left_knee_z,left_knee_visibility,right_knee_x,right_knee_y,right_knee_z,right_knee_visibility,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_visibility,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_visibility,left_foot_x,left_foot_y,left_foot_z,left_foot_visibility,right_foot_x,right_foot_y,right_foot_z,right_foot_visibility
359,11.966666666666667,0.4684739112854004,0.37561750411987305,-0.03747394680976868,0.9998619556427002,0.4823160171508789,0.3813173174858093,-0.017116574570536613,0.9998972415924072,0.46671468019485474,0.395732581615448,0.020558949559926987,0.999853253364563,0.4835175573825836,0.38802364468574524,-0.024369893595576286,0.8702138066291809,0.4632793068885803,0.4199601411819458,-0.010585503652691841,0.8592632412910461,0.47904443740844727,0.3726387023925781,-0.024122651666402817,0.7703471183776855,0.4643529951572418,0.3906724750995636,-0.06926378607749939,0.8611451983451843,0.4895818829536438,0.44982364773750305,-0.01404076348990202,0.9997578263282776,0.4807797372341156,0.45708054304122925,0.013975212350487709,0.9998667240142822,0.4731099009513855,0.447499543428421,-0.0915958434343338,0.9871100187301636,0.473792165517807,0.4920068383216858,-0.03563789278268814,0.967303991317749,0.47618478536605835,0.5000870823860168,-0.0971364825963974,0.9892402291297913,0.4760759472846985,0.5580186247825623,-0.04803546890616417,0.994001567363739,0.4713548719882965,0.5131290555000305,-0.13322056829929352,0.9933505654335022,0.4761947989463806,0.5803635716438293,-0.08839382231235504,0.9932239055633545
360,12.0,0.47287625074386597,0.36561521887779236,-0.011477652005851269,0.9998478889465332,0.4828561842441559,0.38116371631622314,0.01100645586848259,0.9998956918716431,0.4666827619075775,0.39612698554992676,0.029240161180496216,0.999863862991333,0.48312893509864807,0.3617837131023407,0.016821417957544327,0.8191680312156677,0.4630996584892273,0.4222179055213928,-0.010612217709422112,0.8308368921279907,0.47431254386901855,0.3382062613964081,0.025095781311392784,0.7327407002449036,0.46403345465660095,0.39108845591545105,-0.07848857343196869,0.8550411462783813,0.4889393448829651,0.4481255114078522,-0.009066888131201267,0.999775767326355,0.47736263275146484,0.4532567858695984,0.008974028751254082,0.9998761415481567,0.47312697768211365,0.4474922716617584,-0.09217966347932816,0.9498936533927917,0.4736381471157074,0.49987173080444336,-0.027333300560712814,0.896626889705658,0.4760743975639343,0.5008795261383057,-0.1116926521062851,0.9438758492469788,0.4759611189365387,0.5584690570831299,-0.041909653693437576,0.9610651731491089,0.47133979201316833,0.5126094818115234,-0.1573973149061203,0.9658292531967163,0.476196825504303,0.580953061580658,-0.08795755356550217,0.9597407579421997
361,12.033333333333333,0.47340917587280273,0.36373811960220337,-0.014310894533991814,0.999842643737793,0.48322588205337524,0.38130074739456177,0.013720931485295296,0.9998895525932312,0.46635499596595764,0.3963842988014221,0.026359492912888527,0.9998729228973389,0.4812050461769104,0.356911838054657,0.012071252800524235,0.7764895558357239,0.4630897045135498,0.42307862639427185,-0.0233861543238163,0.8170914053916931,0.47300824522972107,0.3312535881996155,0.007400610484182835,0.7105690836906433,0.4637001156806946,0.3918198347091675,-0.09524080157279968,0.858439028263092,0.48844414949417114,0.44790446758270264,-0.004908091388642788,0.999794065952301,0.47615480422973633,0.45209094882011414,0.004803018644452095,0.9998859167098999,0.4731859564781189,0.4475213289260864,-0.10009989887475967,0.9361629486083984,0.47363361716270447,0.5065397620201111,-0.030059844255447388,0.8629566431045532,0.4759904444217682,0.5011921525001526,-0.1207047551870346,0.9171258807182312,0.4759683609008789,0.5599310994148254,-0.042623717337846756,0.9496607184410095,0.4712643623352051,0.5125249624252319,-0.16903671622276306,0.9523096084594727,0.47625917196273804,0.5828276872634888,-0.09452320635318756,0.9477091431617737
362,12.066666666666666,0.47327589988708496,0.36340630054473877,-0.009790422394871712,0.9998148083686829,0.4837048649787903,0.38177159428596497,0.012121936306357384,0.999885082244873,0.46632832288742065,0.3961944878101349,0.03095179796218872,0.9998812675476074,0.48117151856422424,0.35838767886161804,0.010265969671308994,0.7512359023094177,0.4629709720611572,0.4244250953197479,-0.015084108337759972,0.7957655191421509,0.4731983244419098,0.3311859667301178,0.006275749299675226,0.7028691172599792,0.4634428918361664,0.3950733542442322,-0.08618943393230438,0.860462486743927,0.48818546533584595,0.4479239284992218,-0.007100650109350681,0.9998061060905457,0.475816547870636,0.4522945284843445,0.007000739220529795,0.9998917579650879,0.47319841384887695,0.44732216000556946,-0.09998582303524017,0.9083331227302551,0.4736084043979645,0.5101122260093689,-0.026820745319128036,0.8065733909606934,0.4754049777984619,0.5027225613594055,-0.12324638664722443,0.8832179307937622,0.47591906785964966,0.5621483325958252,-0.041047170758247375,0.922644317150116,0.46954917907714844,0.5125890970230103,-0.17377987504005432,0.9343217611312866,0.47611865401268005,0.5866632461547852,-0.09364203363656998,0.9230361580848694
363,12.1,0.47275862097740173,0.3652578890323639,0.005970682017505169,0.9998210668563843,0.48403143882751465,0.3835706114768982,0.025346487760543823,0.9998865723609924,0.46651291847229004,0.39693883061408997,0.04341495782136917,0.9998907446861267,0.4801613688468933,0.35781043767929077,0.023605164140462875,0.7455160617828369,0.4631783962249756,0.4242687523365021,-0.0019919746555387974,0.7896364331245422,0.4729534685611725,0.32761672139167786,0.021346990019083023,0.7098520994186401,0.4631693959236145,0.39729928970336914,-0.0824277251958847,0.8688076734542847,0.48818182945251465,0.44900742173194885,-0.007184998132288456,0.9998207688331604,0.47546204924583435,0.4526028633117676,0.007078251801431179,0.999899685382843,0.4738615155220032,0.4468078911304474,-0.10114862769842148,0.9067268967628479,0.47360944747924805,0.5105082988739014,-0.028593052178621292,0.7936240434646606,0.47474804520606995,0.5035342574119568,-0.12610659003257751,0.8685365915298462,0.47564584016799927,0.5625553727149963,-0.04434286057949066,0.9144169092178345,0.46782422065734863,0.5139065980911255,-0.1758650541305542,0.927768349647522,0.47558337450027466,0.5888230800628662,-0.09662932902574539,0.9149066805839539
364,12.133333333333333,0.4726595878601074,0.36509260535240173,-0.0037611215375363827,0.9998269081115723,0.4842251241207123,0.3834828734397888,0.014137607999145985,0.9998911023139954,0.4669351577758789,0.3966369330883026,0.03839264437556267,0.9998997449874878,0.47996941208839417,0.35802799463272095,0.015473797917366028,0.7515208721160889,0.4639790952205658,0.4237154722213745,-0.004070894327014685,0.7916380763053894,0.47289663553237915,0.3273543417453766,0.01666378602385521,0.726141631603241,0.4630258083343506,0.39754393696784973,-0.08618931472301483,0.8782864212989807,0.4882314205169678,0.4493706226348877,-0.007973067462444305,0.9998319745063782,0.4759552478790283,0.45283448696136475,0.007883520796895027,0.9999056458473206,0.47386375069618225,0.4468819499015808,-0.10731921344995499,0.9072953462600708,0.473511278629303,0.510464072227478,-0.02759135141968727,0.7794128060340881,0.473737895488739,0.5054596662521362,-0.13879750669002533,0.8644154071807861,0.47531938552856445,0.5644640922546387,-0.044379375874996185,0.908262312412262,0.46627697348594666,0.5139075517654419,-0.1919737607240677,0.9283885955810547,0.47526293992996216,0.5902010798454285,-0.09707509726285934,0.9116005301475525
365,12.166666666666666,0.47239503264427185,0.365490585565567,-0.0071047088131308556,0.9998345971107483,0.4841432571411133,0.3841216564178467,0.008433608338236809,0.9998970031738281,0.467246949672699,0.3966211974620819,0.038085564970970154,0.9999074339866638,0.4798029363155365,0.3591296374797821,0.006740529090166092,0.7646609544754028,0.4646456241607666,0.4208458662033081,-0.0024963468313217163,0.7906811237335205,0.4726741909980774,0.32693764567375183,0.00402398407459259,0.7474333643913269,0.46291470527648926,0.39966490864753723,-0.08543901145458221,0.8866931796073914,0.48803362250328064,0.44950294494628906,-0.011200550943613052,0.9998387694358826,0.47633427381515503,0.45357128977775574,0.011079668998718262,0.9999075531959534,0.4738495349884033,0.45222264528274536,-0.11343256384134293,0.9118465781211853,0.47352680563926697,0.5123454332351685,-0.015984687954187393,0.7597124576568604,0.47318607568740845,0.5092694759368896,-0.15835431218147278,0.8694325685501099,0.4750553071498871,0.5654401779174805,-0.031150678172707558,0.898377537727356,0.4642632007598877,0.5139783620834351,-0.21696138381958008,0.9325658679008484,0.47498345375061035,0.5909039974212646,-0.0808081328868866,0.9068434238433838
366,12.2,0.472235769033432,0.36600062251091003,-0.006272409111261368,0.9998401999473572,0.48409199714660645,0.38490062952041626,0.006385616958141327,0.9999026656150818,0.46784892678260803,0.3966110348701477,0.037421368062496185,0.9999123811721802,0.4796861708164215,0.36061233282089233,-0.004976356867700815,0.7803777456283569,0.46647143363952637,0.4132422208786011,-0.0015234060119837523,0.776861846446991,0.47273755073547363,0.32740485668182373,-0.021207410842180252,0.7691650986671448,0.46289125084877014,0.40147462487220764,-0.08332709968090057,0.8888009786605835,0.4877993166446686,0.45038115978240967,-0.011723221279680729,0.999845564365387,0.4765402674674988,0.4554186165332794,0.011601084843277931,0.9999079704284668,0.4738377630710602,0.4553356468677521,-0.11353302001953125,0.917600691318512,0.47336116433143616,0.5137502551078796,-0.01990964636206627,0.7566801905632019,0.4725058078765869,0.5100790858268738,-0.16227291524410248,0.878006100654602,0.47495007514953613,0.5670413374900818,-0.03540199249982834,0.8960155248641968,0.4626917243003845,0.5143185257911682,-0.2241934984922409,0.9376699328422546,0.4748184084892273,0.591413676738739,-0.08452345430850983,0.9068838953971863
367,12.233333333333333,0.4721180498600006,0.3663392663002014,-0.016584832221269608,0.9998178482055664,0.4826008379459381,0.3854215443134308,-0.00966493971645832,0.9999068379402161,0.46836692094802856,0.39651501178741455,0.025615552440285683,0.9999133944511414,0.4793456196784973,0.3616648316383362,-0.010602024383842945,0.7883597612380981,0.46761995553970337,0.4142279028892517,-0.008613049983978271,0.7393007278442383,0.47291216254234314,0.3277227580547333,-0.014497317373752594,0.7832844257354736,0.46285128593444824,0.4043140411376953,-0.08459022641181946,0.8732119202613831,0.4858763813972473,0.452483594417572,-0.012224572710692883,0.9998545050621033,0.4763803482055664,0.4573633372783661,0.012093761935830116,0.9999099373817444,0.4773736000061035,0.47142738103866577,-0.11743254959583282,0.922627866268158,0.473346084356308,0.5123124718666077,-0.01815848983824253,0.7460947632789612,0.47183752059936523,0.5110876560211182,-0.15776413679122925,0.8849793672561646,0.47479599714279175,0.5689557194709778,-0.03176034614443779,0.8960877060890198,0.46217116713523865,0.5145260095596313,-0.21513669192790985,0.9414631128311157,0.4746333658695221,0.5912387371063232,-0.0805574506521225,0.9069139361381531
368,12.266666666666667,0.47232070565223694,0.366517037153244,0.008784428238868713,0.9998255372047424,0.4665815830230713,0.39738476276397705,-0.01293848641216755,0.9999104142189026,0.47924646735191345,0.3903515636920929,0.017726413905620575,0.9999037981033325,0.46548858284950256,0.41754573583602905,-0.017394142225384712,0.7543349266052246,0.4772111475467682,0.36193928122520447,0.020162716507911682,0.7286286950111389,0.46578559279441833,0.406960666179657,-0.017655063420534134,0.7780643105506897,0.4716970920562744,0.32929694652557373,0.022767504677176476,0.8810590505599976,0.4774153232574463,0.45366957783699036,-0.012670522555708885,0.9998518824577332,0.48448389768600464,0.45732617378234863,0.012558596208691597,0.9999028444290161,0.477163165807724,0.4838179647922516,-0.058988798409700394,0.9199950098991394,0.47542184591293335,0.5027706027030945,-0.003965406212955713,0.7195833921432495,0.47108250856399536,0.5134248733520508,-0.09129851311445236,0.8899741172790527,0.4731476902961731,0.5441968441009521,-0.01703820750117302,0.8832628726959229,0.46653467416763306,0.5421203970909119,-0.12130365520715714,0.9386659264564514,0.46838197112083435,0.55461186170578,-0.04024386405944824,0.88493412733078
