frame,timestamp,nose_x,nose_y,nose_z,nose_visibility,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_visibility,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_visibility,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_visibility,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_visibility,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_visibility,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_visibility,left_hip_x,left_hip_y,left_hip_z,left_hip_visibility,right_hip_x,right_hip_y,right_hip_z,right_hip_visibility,left_knee_x,left_knee_y,left_knee_z,left_knee_visibility,right_knee_x,right_knee_y,right_knee_z,right_knee_visibility,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_visibility,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_visibility,left_foot_x,left_foot_y,left_foot_z,left_foot_visibility,right_foot_x,right_foot_y,right_foot_z,right_foot_visibility
0,0.0,0.5163089036941528,0.2020067423582077,-0.03011060692369938,0.9989288449287415,0.5484883189201355,0.2720375955104828,0.06459669023752213,0.9998255372047424,0.48871150612831116,0.2821597158908844,0.11521691083908081,0.99988853931427,0.5714331865310669,0.32856687903404236,0.0139871034771204,0.8815382122993469,0.49630627036094666,0.3650970458984375,0.1004459485411644,0.6794127821922302,0.5605781078338623,0.3518490195274353,-0.11735911667346954,0.8654579520225525,0.49480658769607544,0.41426917910575867,0.02257344499230385,0.7796683311462402,0.565985381603241,0.4271855354309082,-0.02343553677201271,0.9999103546142578,0.5274971127510071,0.44420313835144043,0.023173866793513298,0.9999358057975769,0.5764891505241394,0.4435403645038605,-0.3114844262599945,0.9372910261154175,0.5178669095039368,0.564899206161499,-0.026438847184181213,0.8843600153923035,0.5794699192047119,0.6011163592338562,-0.31388944387435913,0.7842576503753662,0.5192364454269409,0.6985957026481628,0.0290118008852005,0.9005413055419922,0.5800603032112122,0.6668419241905212,-0.41250449419021606,0.8136655688285828,0.5184991955757141,0.7488431334495544,-0.04682429879903793,0.8972072005271912
1,0.03333333333333333,0.5173647403717041,0.1972908079624176,-0.0964708998799324,0.9990233778953552,0.5494295358657837,0.2633695602416992,0.026381731033325195,0.9998400211334229,0.4915809631347656,0.2719864249229431,0.08197508007287979,0.9998975396156311,0.5732239484786987,0.3357101082801819,-0.03715810924768448,0.8636587858200073,0.49726539850234985,0.34557637572288513,0.09265650063753128,0.6962339282035828,0.5724736452102661,0.3529032766819,-0.1636790633201599,0.8708961009979248,0.49665117263793945,0.39887741208076477,0.029248956590890884,0.7994949221611023,0.5571297407150269,0.39223620295524597,-0.020354801788926125,0.9999144077301025,0.5267947912216187,0.4122912883758545,0.02005799673497677,0.9999380707740784,0.5826570391654968,0.4715360105037689,-0.25437429547309875,0.9420471787452698,0.5220950841903687,0.5425565242767334,-0.029936209321022034,0.887938380241394,0.5822746753692627,0.6047853827476501,-0.12641698122024536,0.7976685762405396,0.5214170813560486,0.6927469372749329,0.06885991990566254,0.905624508857727,0.5878879427909851,0.677844762802124,-0.20272445678710938,0.8233115673065186,0.5202269554138184,0.7394496202468872,-0.009152593091130257,0.8990452289581299
2,0.06666666666666667,0.517112135887146,0.1927402913570404,-0.044111184775829315,0.9991031289100647,0.5496301054954529,0.2614918649196625,0.06332220137119293,0.9998520016670227,0.49333858489990234,0.271433562040329,0.12172216176986694,0.999899685382843,0.574873685836792,0.33653172850608826,-0.019154788926243782,0.833998441696167,0.49939054250717163,0.3493623733520508,0.13461549580097198,0.6672412753105164,0.5696372985839844,0.3504628837108612,-0.18447813391685486,0.8668814301490784,0.49982500076293945,0.3874753713607788,0.07727967202663422,0.7870316505432129,0.5578098893165588,0.40899595618247986,-0.020371463149785995,0.9999184608459473,0.5271581411361694,0.4276636838912964,0.02007681503891945,0.9999382495880127,0.5803852081298828,0.4597814679145813,-0.30954790115356445,0.9466795325279236,0.5195305347442627,0.548478901386261,-0.030169766396284103,0.8841122984886169,0.5829660296440125,0.6004049181938171,-0.15957337617874146,0.8071709275245667,0.520270049571991,0.6886822581291199,0.07646165043115616,0.9060501456260681,0.5852965116500854,0.6744471788406372,-0.22935819625854492,0.8308207392692566,0.5181738138198853,0.7409188747406006,-0.005595220252871513,0.8951952457427979
3,0.1,0.517927348613739,0.1929868906736374,-0.0895795077085495,0.9991751313209534,0.5494331121444702,0.2614861726760864,0.049967337399721146,0.9998643398284912,0.49319857358932495,0.2723102569580078,0.09396006911993027,0.9999016523361206,0.5749970078468323,0.3394996225833893,-0.025684792548418045,0.8316141963005066,0.49897894263267517,0.34937599301338196,0.12516526877880096,0.6532846093177795,0.5685287714004517,0.3545421361923218,-0.23438410460948944,0.8728549480438232,0.4998009204864502,0.39192119240760803,0.08787338435649872,0.7783887982368469,0.5573593378067017,0.41570937633514404,-0.021899010986089706,0.9999228715896606,0.5266934633255005,0.42842191457748413,0.0216322410851717,0.9999395608901978,0.5765143036842346,0.4774155616760254,-0.2834332585334778,0.9509463310241699,0.5186938047409058,0.5564417243003845,-0.013910087756812572,0.8837090134620667,0.5775424838066101,0.5945190787315369,-0.12940004467964172,0.8118975162506104,0.520642101764679,0.6897403597831726,0.10978788137435913,0.9068037867546082,0.5808461904525757,0.6642889976501465,-0.1934458315372467,0.8341884613037109,0.5188634991645813,0.7399529218673706,0.036275289952754974,0.8916177749633789
4,0.13333333333333333,0.5181909799575806,0.19324693083763123,-0.08264035731554031,0.9992417097091675,0.5491941571235657,0.26183533668518066,0.03428975120186806,0.9998756647109985,0.4936312139034271,0.27378782629966736,0.09256803244352341,0.999904215335846,0.5767627954483032,0.34102925658226013,-0.04292672500014305,0.8241614699363708,0.4988170564174652,0.35079437494277954,0.11774376779794693,0.6322470307350159,0.5681689977645874,0.3562237322330475,-0.22493962943553925,0.8765433430671692,0.49967965483665466,0.39431673288345337,0.06569927930831909,0.7645405530929565,0.556718647480011,0.4172147512435913,-0.021859070286154747,0.999926745891571,0.5265448689460754,0.42985251545906067,0.021589163690805435,0.9999402761459351,0.5791563391685486,0.4709186553955078,-0.2867664098739624,0.9540107250213623,0.5186675786972046,0.5578791499137878,-0.018659085035324097,0.8746834397315979,0.5791656374931335,0.5960053205490112,-0.15824195742607117,0.8115476369857788,0.5203536152839661,0.6938247680664062,0.08665760606527328,0.9035512208938599,0.5822440385818481,0.6622218489646912,-0.23037953674793243,0.8335601091384888,0.5188018083572388,0.7409849166870117,0.009268191643059254,0.8833955526351929
5,0.16666666666666666,0.5185023546218872,0.19292399287223816,-0.07987235486507416,0.9993123412132263,0.5492240190505981,0.2613868713378906,0.028512943536043167,0.999886691570282,0.4943462014198303,0.2729732394218445,0.08882354944944382,0.9999092221260071,0.5758028626441956,0.3378067910671234,-0.04988634213805199,0.8270111680030823,0.49902257323265076,0.3489145338535309,0.10218162834644318,0.6308225989341736,0.5704031586647034,0.3546938896179199,-0.22505562007427216,0.883527398109436,0.4994215965270996,0.3949298858642578,0.011228376999497414,0.7693624496459961,0.5556350350379944,0.4201955199241638,-0.02195487730205059,0.9999300241470337,0.5253456234931946,0.432280957698822,0.021694105118513107,0.999940812587738,0.5761122703552246,0.4872436821460724,-0.27447977662086487,0.956630289554596,0.5181788206100464,0.5611762404441833,-0.014610406942665577,0.8646568655967712,0.5770301818847656,0.6154794096946716,-0.16153594851493835,0.808566153049469,0.5213088989257812,0.694030225276947,0.07809193432331085,0.8969384431838989,0.5804910063743591,0.6614913940429688,-0.23606553673744202,0.8319101333618164,0.5193281769752502,0.7402394413948059,-0.002240987727418542,0.8729537725448608
6,0.2,0.5180474519729614,0.19418269395828247,-0.14499200880527496,0.9993740320205688,0.5489564538002014,0.26168423891067505,-0.030131664127111435,0.999896764755249,0.49408459663391113,0.2717965245246887,0.04813896119594574,0.9999138712882996,0.5759992003440857,0.3355587422847748,-0.0877433568239212,0.8412559628486633,0.4984349310398102,0.34733322262763977,0.07037331908941269,0.6446728706359863,0.5675601363182068,0.35661256313323975,-0.24981693923473358,0.8938196301460266,0.4993278384208679,0.3970794677734375,-0.023875024169683456,0.7835721969604492,0.5528805255889893,0.42340317368507385,-0.02220284752547741,0.9999336004257202,0.5233238935470581,0.4316226840019226,0.02196677401661873,0.9999428987503052,0.5713511109352112,0.5174741744995117,-0.17740938067436218,0.9581131339073181,0.5177508592605591,0.5594836473464966,-0.011856514029204845,0.8689602613449097,0.5723989009857178,0.6196480989456177,-0.01099930889904499,0.7996370792388916,0.5213616490364075,0.6921964287757874,0.07421372830867767,0.8999903202056885,0.5774627327919006,0.6561020612716675,-0.06851501017808914,0.8246034383773804,0.5198342800140381,0.7387635111808777,-0.010135775431990623,0.8746542930603027
7,0.23333333333333334,0.5179623365402222,0.19308596849441528,-0.14740607142448425,0.9994301795959473,0.5492811799049377,0.2623289227485657,-0.03126787394285202,0.9999054670333862,0.4940829873085022,0.2729976177215576,0.0458524227142334,0.9999186992645264,0.5767479538917542,0.3391459882259369,-0.10062126070261002,0.8496429920196533,0.49823707342147827,0.3476852774620056,0.05270625278353691,0.6540970206260681,0.5659326314926147,0.3594822883605957,-0.27134037017822266,0.8995459675788879,0.499110609292984,0.3969123959541321,-0.05088913440704346,0.793407142162323,0.5525628328323364,0.4268608093261719,-0.023108627647161484,0.9999369978904724,0.5226627588272095,0.43448641896247864,0.022882936522364616,0.999945342540741,0.5700210332870483,0.5168026685714722,-0.22585782408714294,0.9609281420707703,0.5180171132087708,0.5613229870796204,-0.008307259529829025,0.8730468153953552,0.570339560508728,0.6087691783905029,-0.09153477847576141,0.7977160215377808,0.5209143757820129,0.6902925968170166,0.08293671160936356,0.9044784903526306,0.5727643966674805,0.6539044380187988,-0.16031749546527863,0.8251900672912598,0.5210064053535461,0.7386612892150879,-0.00820444617420435,0.8782892823219299
8,0.26666666666666666,0.517779529094696,0.19335231184959412,-0.1645207703113556,0.9994766116142273,0.5493610501289368,0.26208361983299255,-0.049086395651102066,0.9999135136604309,0.4942750930786133,0.2738083004951477,0.03280482441186905,0.9999220967292786,0.5759421586990356,0.33845630288124084,-0.12634024024009705,0.8596532344818115,0.49819833040237427,0.34790417551994324,0.04452599212527275,0.6559308767318726,0.5656941533088684,0.35621178150177,-0.31113630533218384,0.9068325161933899,0.49904027581214905,0.3960871398448944,-0.056743085384368896,0.7992739677429199,0.5522511005401611,0.42603203654289246,-0.023629723116755486,0.9999400973320007,0.5222034454345703,0.43357154726982117,0.023418862372636795,0.9999475479125977,0.5685060024261475,0.5222158432006836,-0.20960161089897156,0.9603192806243896,0.5184005498886108,0.5604772567749023,-0.015191784128546715,0.8725550770759583,0.5724796652793884,0.6104593276977539,-0.035661011934280396,0.7732539772987366,0.5205541849136353,0.6917298436164856,0.07040317356586456,0.9054375886917114,0.5714846849441528,0.655164361000061,-0.10151231288909912,0.8070231080055237,0.520858645439148,0.739013671875,-0.024778764694929123,0.877404510974884
9,0.3,0.5176042318344116,0.19312366843223572,-0.17666611075401306,0.999518096446991,0.5492054224014282,0.2610965073108673,-0.05348125845193863,0.999920666217804,0.4945068955421448,0.27407869696617126,0.023105347529053688,0.9999258518218994,0.5748087167739868,0.3369845747947693,-0.1229315847158432,0.8676711916923523,0.4980757236480713,0.3479342758655548,0.03953684866428375,0.6590592861175537,0.5649808645248413,0.35617882013320923,-0.30318671464920044,0.9124364852905273,0.49893873929977417,0.39635971188545227,-0.060372669249773026,0.8053032159805298,0.5515800714492798,0.42473140358924866,-0.023557297885417938,0.9999433159828186,0.5214822888374329,0.43207985162734985,0.023343723267316818,0.9999502301216125,0.5677390098571777,0.5295668840408325,-0.1926410049200058,0.9594148397445679,0.5184029340744019,0.558756411075592,-0.017273500561714172,0.8740518689155579,0.5734686851501465,0.6124765276908875,-0.00760022085160017,0.74794602394104,0.5204507112503052,0.6903586387634277,0.06548623740673065,0.9076640605926514,0.5772401690483093,0.6577138900756836,-0.06958679854869843,0.7873721718788147,0.5207139253616333,0.7377070188522339,-0.031120512634515762,0.878152072429657
